YEAR,COUNTYFIPS,STATEFIPS,STATE,ACS_PCT_UNEMPLOY,ACS_PCT_PUBL_TRANSIT
2020,26159,26,Michigan,5.16,0.19
2020,26161,26,Michigan,4.54,5.15
2020,26163,26,Michigan,8.9,2.83
2020,26165,26,Michigan,6.07,0.48
2020,27001,27,Minnesota,5.08,0.29
2020,27003,27,Minnesota,3.63,3.03
2020,27005,27,Minnesota,3.8,0.61
2020,27007,27,Minnesota,6.06,1.9
2020,27009,27,Minnesota,3.33,1.06
2020,27011,27,Minnesota,2.76,0.91
2020,27013,27,Minnesota,3.94,1.99
2020,27015,27,Minnesota,2.31,0.42
2020,27017,27,Minnesota,4.77,0.45
2020,27019,27,Minnesota,2.49,1.86
2020,27021,27,Minnesota,6.23,0.72
2020,27023,27,Minnesota,5.35,0.47
2020,27025,27,Minnesota,3.68,1.73
2020,27027,27,Minnesota,3.15,1.05
2020,27029,27,Minnesota,7.0,0.4
2020,27031,27,Minnesota,1.71,1.41
2020,27033,27,Minnesota,4.64,0.72
2020,27035,27,Minnesota,3.93,0.23
2020,27037,27,Minnesota,3.46,3.38
2020,27039,27,Minnesota,2.54,1.48
2020,27041,27,Minnesota,2.39,0.45
2020,27043,27,Minnesota,3.48,0.3
2020,27045,27,Minnesota,2.52,1.75
2020,27047,27,Minnesota,3.86,0.55
2020,27049,27,Minnesota,3.57,1.65
2020,27051,27,Minnesota,4.92,0.16
2020,27053,27,Minnesota,3.99,7.22
2020,27055,27,Minnesota,1.83,0.33
2020,27057,27,Minnesota,4.0,0.5
2020,27059,27,Minnesota,4.53,0.24
2020,27061,27,Minnesota,5.82,0.76
2020,27063,27,Minnesota,2.7,0.25
2020,27065,27,Minnesota,4.05,0.45
2020,27067,27,Minnesota,3.73,1.55
2020,27069,27,Minnesota,4.11,0.0
2020,27071,27,Minnesota,5.84,0.29
2020,27073,27,Minnesota,2.81,0.31
2020,27075,27,Minnesota,2.8,0.31
2020,27077,27,Minnesota,4.23,0.28
2020,27079,27,Minnesota,3.31,0.23
2020,27081,27,Minnesota,2.88,0.49
2020,27083,27,Minnesota,3.1,0.2
2020,27085,27,Minnesota,2.66,0.45
2020,27087,27,Minnesota,9.05,0.93
2020,27089,27,Minnesota,2.06,0.0
2020,27091,27,Minnesota,4.55,0.46
2020,27093,27,Minnesota,2.38,0.22
2020,27095,27,Minnesota,5.76,1.52
2020,27097,27,Minnesota,4.15,0.51
2020,27099,27,Minnesota,3.06,1.84
2020,27101,27,Minnesota,2.81,0.32
2020,27103,27,Minnesota,2.32,0.3
2020,27105,27,Minnesota,2.43,1.06
2020,27107,27,Minnesota,4.94,0.53
2020,27109,27,Minnesota,3.39,4.85
2020,27111,27,Minnesota,3.9,1.0
2020,27113,27,Minnesota,3.49,0.53
2020,27115,27,Minnesota,6.08,0.25
2020,27117,27,Minnesota,3.69,0.0
2020,27119,27,Minnesota,3.1,0.57
2020,27121,27,Minnesota,1.38,0.08
2020,27123,27,Minnesota,4.64,6.95
2020,27125,27,Minnesota,2.11,0.0
2020,27127,27,Minnesota,1.61,0.79
2020,27129,27,Minnesota,2.9,0.63
2020,27131,27,Minnesota,5.1,0.38
2020,27133,27,Minnesota,1.78,0.34
2020,27135,27,Minnesota,4.22,0.28
2020,27137,27,Minnesota,4.89,1.89
2020,27139,27,Minnesota,3.04,1.86
2020,27141,27,Minnesota,2.38,1.57
2020,27143,27,Minnesota,2.91,0.29
2020,27145,27,Minnesota,4.92,1.62
2020,27147,27,Minnesota,3.71,0.89
2020,27149,27,Minnesota,2.42,1.81
2020,27151,27,Minnesota,3.34,0.43
2020,27153,27,Minnesota,4.24,0.43
2020,27155,27,Minnesota,4.47,0.49
2020,27157,27,Minnesota,3.69,1.86
2020,27159,27,Minnesota,6.7,0.17
2020,27161,27,Minnesota,3.6,0.08
2020,27163,27,Minnesota,3.08,2.08
2020,27165,27,Minnesota,3.37,1.66
2020,27167,27,Minnesota,4.45,1.17
2020,27169,27,Minnesota,3.28,2.02
2020,27171,27,Minnesota,2.67,0.69
2020,27173,27,Minnesota,1.85,0.66
2020,28001,28,Mississippi,9.25,0.74
2020,28003,28,Mississippi,6.24,0.0
2020,28005,28,Mississippi,7.09,1.96
2020,28007,28,Mississippi,7.32,1.48
2020,28009,28,Mississippi,2.58,1.25
2020,28011,28,Mississippi,7.39,0.0
2020,28013,28,Mississippi,3.62,0.0
2020,28015,28,Mississippi,7.67,0.0
2020,28017,28,Mississippi,3.77,0.0
2020,28019,28,Mississippi,9.37,0.0
2020,28021,28,Mississippi,10.88,0.63
2020,28023,28,Mississippi,6.38,0.14
2020,28025,28,Mississippi,8.74,0.0
2020,28027,28,Mississippi,12.04,0.64
2020,28029,28,Mississippi,7.42,0.0
2020,28031,28,Mississippi,5.47,1.38
2020,28033,28,Mississippi,4.6,0.17
2020,28035,28,Mississippi,7.27,0.33
2020,28037,28,Mississippi,2.06,0.0
2020,28039,28,Mississippi,12.62,0.53
2020,28041,28,Mississippi,16.5,0.0
2020,28043,28,Mississippi,5.31,0.27
2020,28045,28,Mississippi,6.06,0.0
2020,28047,28,Mississippi,8.77,0.23
2020,28049,28,Mississippi,9.34,0.55
2020,28051,28,Mississippi,15.36,1.04
2020,28053,28,Mississippi,14.39,1.39
2020,28055,28,Mississippi,9.35,0.0
2020,28057,28,Mississippi,1.64,0.0
2020,28059,28,Mississippi,9.29,0.1
2020,28061,28,Mississippi,3.98,0.0
2020,28063,28,Mississippi,9.66,0.0
2020,28065,28,Mississippi,6.95,1.05
2020,28067,28,Mississippi,4.81,0.21
2020,28069,28,Mississippi,15.37,0.0
2020,28071,28,Mississippi,4.14,1.04
2020,28073,28,Mississippi,9.17,0.08
2020,28075,28,Mississippi,4.94,0.0
2020,28077,28,Mississippi,12.6,1.12
2020,28079,28,Mississippi,8.3,0.49
2020,28081,28,Mississippi,5.6,0.04
2020,28083,28,Mississippi,11.45,0.84
2020,28085,28,Mississippi,5.25,0.34
2020,28087,28,Mississippi,7.77,0.01
2020,28089,28,Mississippi,4.44,0.12
2020,28091,28,Mississippi,9.37,0.36
2020,28093,28,Mississippi,6.13,0.0
2020,28095,28,Mississippi,7.65,0.27
2020,28097,28,Mississippi,8.1,0.0
2020,28099,28,Mississippi,9.22,0.31
2020,28101,28,Mississippi,3.87,0.24
2020,28103,28,Mississippi,10.82,0.0
2020,28105,28,Mississippi,8.47,0.68
2020,28107,28,Mississippi,8.14,0.0
2020,28109,28,Mississippi,5.92,0.0
2020,28111,28,Mississippi,7.23,0.0
2020,28113,28,Mississippi,7.1,0.35
2020,28115,28,Mississippi,3.52,0.03
2020,28117,28,Mississippi,4.54,0.02
2020,28119,28,Mississippi,15.65,0.0
2020,28121,28,Mississippi,4.68,0.32
2020,28123,28,Mississippi,7.2,1.21
2020,28125,28,Mississippi,10.4,0.17
2020,28127,28,Mississippi,7.02,0.0
2020,28129,28,Mississippi,4.47,0.0
2020,28131,28,Mississippi,6.67,0.29
2020,28133,28,Mississippi,10.95,0.45
2020,28135,28,Mississippi,10.51,1.85
2020,28137,28,Mississippi,5.38,0.28
2020,28139,28,Mississippi,6.15,0.01
2020,28141,28,Mississippi,4.5,0.0
2020,28143,28,Mississippi,8.09,0.0
2020,28145,28,Mississippi,5.41,0.0
2020,28147,28,Mississippi,4.75,0.0
2020,28149,28,Mississippi,6.72,0.19
2020,28151,28,Mississippi,10.09,0.16
2020,28153,28,Mississippi,10.65,1.19
2020,28155,28,Mississippi,5.85,0.0
2020,28157,28,Mississippi,7.69,0.0
2020,28159,28,Mississippi,8.28,0.17
2020,28161,28,Mississippi,6.67,0.29
2020,28163,28,Mississippi,12.14,0.0
2020,29001,29,Missouri,5.72,0.27
2020,29003,29,Missouri,4.0,0.0
2020,29005,29,Missouri,3.46,0.47
2020,29007,29,Missouri,4.99,0.07
2020,29009,29,Missouri,3.33,0.2
2020,29011,29,Missouri,6.68,0.0
2020,29013,29,Missouri,5.0,0.0
2020,29015,29,Missouri,7.25,0.08
2020,29017,29,Missouri,5.52,0.66
2020,29019,29,Missouri,3.51,0.84
2020,29021,29,Missouri,4.94,0.64
2020,29023,29,Missouri,6.91,0.75
2020,29025,29,Missouri,3.23,0.03
2020,29027,29,Missouri,5.68,0.62
2020,29029,29,Missouri,4.57,0.57
2020,29031,29,Missouri,4.41,0.26
2020,29033,29,Missouri,6.18,0.0
2020,29035,29,Missouri,3.79,0.09
2020,29037,29,Missouri,4.26,0.05
2020,29039,29,Missouri,4.78,0.56
2020,29041,29,Missouri,3.04,0.95
2020,29043,29,Missouri,3.6,0.0
2020,29045,29,Missouri,2.98,0.11
2020,29047,29,Missouri,4.12,0.34
2020,29049,29,Missouri,3.5,0.81
2020,29051,29,Missouri,3.87,0.43
2020,29053,29,Missouri,5.66,0.16
2020,29055,29,Missouri,7.74,0.45
2020,29057,29,Missouri,8.75,0.32
2020,29059,29,Missouri,4.15,0.14
2020,29061,29,Missouri,2.33,0.0
2020,29063,29,Missouri,2.02,0.03
2020,29065,29,Missouri,5.17,0.29
2020,29067,29,Missouri,4.17,0.19
2020,29069,29,Missouri,7.53,0.18
2020,29071,29,Missouri,4.39,0.17
2020,29073,29,Missouri,1.93,0.05
2020,29075,29,Missouri,2.79,1.56
2020,29077,29,Missouri,4.06,0.97
2020,29079,29,Missouri,4.69,1.98
2020,29081,29,Missouri,3.26,0.19
2020,29083,29,Missouri,5.51,0.17
2020,29085,29,Missouri,9.12,0.0
2020,29087,29,Missouri,2.66,0.05
2020,29089,29,Missouri,2.9,0.0
2020,29091,29,Missouri,4.45,0.34
2020,29093,29,Missouri,5.4,0.19
2020,29095,29,Missouri,4.94,2.11
2020,29097,29,Missouri,4.87,0.18
2020,29099,29,Missouri,4.76,0.14
2020,29101,29,Missouri,4.6,0.04
2020,29103,29,Missouri,4.43,0.08
2020,29105,29,Missouri,6.37,0.0
2020,29107,29,Missouri,2.87,0.01
2020,29109,29,Missouri,7.76,0.01
2020,29111,29,Missouri,5.29,0.81
2020,29113,29,Missouri,4.05,0.34
2020,29115,29,Missouri,1.99,0.04
2020,29117,29,Missouri,2.49,0.26
2020,29119,29,Missouri,4.35,0.0
2020,29121,29,Missouri,4.62,0.52
2020,29123,29,Missouri,4.39,0.93
2020,29125,29,Missouri,6.53,0.0
2020,29127,29,Missouri,3.94,0.03
2020,29129,29,Missouri,3.55,0.0
2020,29131,29,Missouri,5.89,0.02
2020,29133,29,Missouri,8.28,0.59
2020,29135,29,Missouri,4.13,0.02
2020,29137,29,Missouri,2.03,0.0
2020,29139,29,Missouri,2.64,0.53
2020,29141,29,Missouri,4.1,0.35
2020,29143,29,Missouri,6.65,0.14
2020,29145,29,Missouri,4.88,0.24
2020,29147,29,Missouri,2.59,0.03
2020,29149,29,Missouri,4.12,1.0
2020,29151,29,Missouri,1.75,1.28
2020,29153,29,Missouri,4.32,0.0
2020,29155,29,Missouri,11.26,0.88
2020,29157,29,Missouri,4.36,0.21
2020,29159,29,Missouri,4.79,0.17
2020,29161,29,Missouri,4.51,0.31
2020,29163,29,Missouri,4.65,0.01
2020,29165,29,Missouri,3.39,0.21
2020,29167,29,Missouri,2.49,0.12
2020,29169,29,Missouri,4.84,0.11
2020,29171,29,Missouri,5.49,0.0
2020,29173,29,Missouri,5.24,0.0
2020,29175,29,Missouri,4.42,0.4
2020,29177,29,Missouri,3.36,0.58
2020,29179,29,Missouri,7.92,0.17
2020,29181,29,Missouri,4.99,0.0
2020,29183,29,Missouri,3.0,0.11
2020,29185,29,Missouri,3.46,0.03
2020,29186,29,Missouri,4.48,0.0
2020,29187,29,Missouri,4.26,0.25
2020,29189,29,Missouri,4.53,2.17
2020,29195,29,Missouri,2.89,0.04
2020,29197,29,Missouri,1.66,0.43
2020,29199,29,Missouri,2.24,0.0
2020,29201,29,Missouri,3.9,0.06
2020,29203,29,Missouri,4.24,1.44
2020,29205,29,Missouri,1.85,0.0
2020,29207,29,Missouri,5.33,0.02
2020,29209,29,Missouri,7.72,0.04
2020,29211,29,Missouri,2.15,0.04
2020,29213,29,Missouri,4.54,0.24
2020,29215,29,Missouri,6.38,0.39
2020,29217,29,Missouri,3.86,0.28
2020,29219,29,Missouri,4.02,0.19
2020,29221,29,Missouri,7.17,0.2
2020,29223,29,Missouri,7.91,0.48
2020,29225,29,Missouri,5.09,0.09
2020,29227,29,Missouri,2.07,0.0
2020,29229,29,Missouri,6.27,0.0
2020,29510,29,Missouri,5.85,7.93
2020,30001,30,Montana,3.32,0.0
2020,30003,30,Montana,13.37,0.73
2020,30005,30,Montana,12.78,1.19
2020,30007,30,Montana,10.13,0.0
2020,30009,30,Montana,4.55,0.94
2020,30011,30,Montana,2.28,0.0
2020,30013,30,Montana,3.69,0.83
2020,30015,30,Montana,4.05,0.45
2020,30017,30,Montana,3.38,0.47
2020,30019,30,Montana,1.36,0.0
2020,30021,30,Montana,2.64,0.19
2020,30023,30,Montana,3.68,0.19
2020,30025,30,Montana,0.13,0.07
2020,30027,30,Montana,3.01,0.63
2020,30029,30,Montana,4.04,0.29
2020,30031,30,Montana,2.36,0.5
2020,30033,30,Montana,0.0,0.0
2020,30035,30,Montana,6.27,0.0
2020,30037,30,Montana,2.18,0.0
2020,30039,30,Montana,3.59,0.35
2020,30041,30,Montana,6.4,0.62
2020,30043,30,Montana,3.43,0.71
2020,30045,30,Montana,2.35,0.0
2020,30047,30,Montana,5.83,0.35
2020,30049,30,Montana,3.48,0.45
2020,30051,30,Montana,0.0,0.0
2020,30053,30,Montana,8.22,0.3
2020,30055,30,Montana,1.71,0.0
2020,30057,30,Montana,2.92,2.23
2020,30059,30,Montana,0.57,0.0
2020,30061,30,Montana,6.51,0.19
2020,30063,30,Montana,4.88,2.08
2020,30065,30,Montana,6.99,0.0
2020,30067,30,Montana,1.94,0.97
2020,30069,30,Montana,3.49,0.0
2020,30071,30,Montana,5.66,0.78
2020,30073,30,Montana,8.66,0.04
2020,30075,30,Montana,0.68,0.24
2020,30077,30,Montana,1.2,0.22
2020,30079,30,Montana,2.33,0.0
2020,30081,30,Montana,5.66,0.14
2020,30083,30,Montana,2.47,0.17
2020,30085,30,Montana,10.74,1.39
2020,30087,30,Montana,5.84,0.16
2020,30089,30,Montana,4.95,0.0
2020,30091,30,Montana,2.31,1.02
2020,30093,30,Montana,5.32,0.94
2020,30095,30,Montana,4.26,2.78
2020,30097,30,Montana,1.17,4.39
2020,30099,30,Montana,1.34,1.16
2020,30101,30,Montana,2.9,0.9
2020,30103,30,Montana,1.24,0.0
2020,30105,30,Montana,6.05,0.36
2020,30107,30,Montana,1.57,1.43
2020,30109,30,Montana,0.39,0.0
2020,30111,30,Montana,3.43,0.82
2020,31001,31,Nebraska,2.37,0.33
2020,31003,31,Nebraska,1.85,0.0
2020,31005,31,Nebraska,0.44,0.0
2020,31007,31,Nebraska,1.52,0.0
2020,31009,31,Nebraska,0.0,0.84
2020,31011,31,Nebraska,1.4,0.85
2020,31013,31,Nebraska,4.81,0.23
2020,31015,31,Nebraska,1.75,0.37
2020,31017,31,Nebraska,0.77,0.0
2020,31019,31,Nebraska,2.77,0.23
2020,31021,31,Nebraska,4.37,0.15
2020,31023,31,Nebraska,1.52,0.18
2020,31025,31,Nebraska,2.71,0.02
2020,31027,31,Nebraska,1.71,0.0
2020,31029,31,Nebraska,3.52,0.48
2020,31031,31,Nebraska,0.09,1.11
2020,31033,31,Nebraska,2.71,0.0
2020,31035,31,Nebraska,3.3,0.25
2020,31037,31,Nebraska,1.74,0.1
2020,31039,31,Nebraska,2.89,0.0
2020,31041,31,Nebraska,1.89,0.02
2020,31043,31,Nebraska,4.09,0.43
2020,31045,31,Nebraska,1.81,0.05
2020,31047,31,Nebraska,3.66,0.52
2020,31049,31,Nebraska,4.1,0.0
2020,31051,31,Nebraska,1.89,0.0
2020,31053,31,Nebraska,4.53,0.03
2020,31055,31,Nebraska,4.08,1.29
2020,31057,31,Nebraska,1.06,0.22
2020,31059,31,Nebraska,0.84,0.07
2020,31061,31,Nebraska,0.34,0.0
2020,31063,31,Nebraska,4.87,0.35
2020,31065,31,Nebraska,1.27,0.0
2020,31067,31,Nebraska,2.1,0.11
2020,31069,31,Nebraska,2.0,0.0
2020,31071,31,Nebraska,0.27,0.0
2020,31073,31,Nebraska,1.39,0.95
2020,31075,31,Nebraska,0.87,0.0
2020,31077,31,Nebraska,1.31,0.0
2020,31079,31,Nebraska,4.04,0.28
2020,31081,31,Nebraska,3.19,0.0
2020,31083,31,Nebraska,1.23,0.25
2020,31085,31,Nebraska,0.44,0.0
2020,31087,31,Nebraska,1.8,0.0
2020,31089,31,Nebraska,1.09,0.02
2020,31091,31,Nebraska,2.68,1.52
2020,31093,31,Nebraska,3.35,0.7
2020,31095,31,Nebraska,1.73,0.16
2020,31097,31,Nebraska,2.47,0.16
2020,31099,31,Nebraska,2.23,0.0
2020,31101,31,Nebraska,3.71,0.33
2020,31103,31,Nebraska,0.0,0.0
2020,31105,31,Nebraska,6.55,0.0
2020,31107,31,Nebraska,3.47,0.19
2020,31109,31,Nebraska,3.36,1.09
2020,31111,31,Nebraska,3.36,0.52
2020,31113,31,Nebraska,0.23,0.53
2020,31115,31,Nebraska,0.0,0.0
2020,31117,31,Nebraska,0.0,0.0
2020,31119,31,Nebraska,3.22,0.67
2020,31121,31,Nebraska,1.76,0.0
2020,31123,31,Nebraska,5.34,0.0
2020,31125,31,Nebraska,4.23,0.0
2020,31127,31,Nebraska,5.5,0.0
2020,31129,31,Nebraska,1.77,0.0
2020,31131,31,Nebraska,2.71,0.0
2020,31133,31,Nebraska,4.42,0.0
2020,31135,31,Nebraska,0.75,0.08
2020,31137,31,Nebraska,0.6,0.0
2020,31139,31,Nebraska,3.32,0.0
2020,31141,31,Nebraska,2.31,0.12
2020,31143,31,Nebraska,5.65,0.39
2020,31145,31,Nebraska,4.76,0.1
2020,31147,31,Nebraska,3.63,0.0
2020,31149,31,Nebraska,1.17,0.0
2020,31151,31,Nebraska,2.38,0.05
2020,31153,31,Nebraska,3.17,0.14
2020,31155,31,Nebraska,1.97,0.0
2020,31157,31,Nebraska,4.51,0.16
2020,31159,31,Nebraska,2.41,0.0
2020,31161,31,Nebraska,1.59,0.78
2020,31163,31,Nebraska,3.34,0.15
2020,31165,31,Nebraska,2.6,0.0
2020,31167,31,Nebraska,2.25,0.0
2020,31169,31,Nebraska,1.71,0.04
2020,31171,31,Nebraska,1.98,0.0
2020,31173,31,Nebraska,11.81,2.61
2020,31175,31,Nebraska,0.76,0.0
2020,31177,31,Nebraska,2.54,0.34
2020,31179,31,Nebraska,3.11,0.0
2020,31181,31,Nebraska,1.9,0.06
2020,31183,31,Nebraska,0.0,1.32
2020,31185,31,Nebraska,3.04,0.0
2020,32001,32,Nevada,5.93,1.17
2020,32003,32,Nevada,6.99,3.23
2020,32005,32,Nevada,4.08,0.14
2020,32007,32,Nevada,4.27,12.39
2020,32009,32,Nevada,2.96,0.0
2020,32011,32,Nevada,0.0,9.55
2020,32013,32,Nevada,3.79,11.52
2020,32015,32,Nevada,9.21,10.88
2020,32017,32,Nevada,5.06,0.0
2020,32019,32,Nevada,7.97,0.84
2020,32021,32,Nevada,12.14,0.0
2020,32023,32,Nevada,8.66,0.87
2020,32027,32,Nevada,8.76,3.8
2020,32029,32,Nevada,3.66,1.89
2020,32031,32,Nevada,5.23,2.23
2020,32033,32,Nevada,2.5,2.05
2020,32510,32,Nevada,4.61,0.75
2020,33001,33,New Hampshire,3.79,0.28
2020,33003,33,New Hampshire,5.54,0.23
2020,33005,33,New Hampshire,3.87,0.26
2020,33007,33,New Hampshire,4.99,0.34
2020,33009,33,New Hampshire,2.87,1.16
2020,33011,33,New Hampshire,4.03,0.9
2020,33013,33,New Hampshire,3.45,0.41
2020,33015,33,New Hampshire,3.39,0.89
2020,33017,33,New Hampshire,4.07,2.12
2020,33019,33,New Hampshire,2.53,0.08
2020,34001,34,New Jersey,8.66,4.7
2020,34003,34,New Jersey,4.57,15.9
2020,34005,34,New Jersey,5.42,3.3
2020,34007,34,New Jersey,6.65,7.09
2020,34009,34,New Jersey,6.68,1.45
2020,34011,34,New Jersey,7.99,1.78
2020,34013,34,New Jersey,7.97,21.7
2020,34015,34,New Jersey,5.3,2.8
2020,34017,34,New Jersey,5.43,42.58
2020,34019,34,New Jersey,3.91,3.26
2020,34021,34,New Jersey,6.01,7.35
2020,34023,34,New Jersey,5.82,10.01
2020,34025,34,New Jersey,5.07,8.19
2020,34027,34,New Jersey,4.88,5.27
2020,34029,34,New Jersey,5.34,1.62
2020,34031,34,New Jersey,6.25,8.27
2020,34033,34,New Jersey,7.1,0.88
2020,34035,34,New Jersey,4.43,5.32
2020,34037,34,New Jersey,5.25,1.75
2020,34039,34,New Jersey,5.79,11.9
2020,34041,34,New Jersey,5.8,1.41
2020,35001,35,New Mexico,5.59,1.63
2020,35003,35,New Mexico,5.26,0.0
2020,35005,35,New Mexico,5.21,1.46
2020,35006,35,New Mexico,11.6,0.89
2020,35007,35,New Mexico,4.66,0.09
2020,35009,35,New Mexico,7.88,0.16
2020,35011,35,New Mexico,9.76,0.0
2020,35013,35,New Mexico,7.68,0.45
2020,35015,35,New Mexico,4.3,0.85
2020,35017,35,New Mexico,8.04,0.56
2020,35019,35,New Mexico,6.67,0.0
2020,35021,35,New Mexico,3.29,0.0
2020,35023,35,New Mexico,7.34,0.0
2020,35025,35,New Mexico,6.89,0.03
2020,35027,35,New Mexico,5.07,0.21
2020,35028,35,New Mexico,3.53,2.57
2020,35029,35,New Mexico,9.47,0.57
2020,35031,35,New Mexico,12.42,1.78
2020,35033,35,New Mexico,9.34,0.0
2020,35035,35,New Mexico,9.14,0.46
2020,35037,35,New Mexico,2.53,0.23
2020,35039,35,New Mexico,7.02,0.83
2020,35041,35,New Mexico,8.61,0.37
2020,35043,35,New Mexico,6.55,0.92
2020,35045,35,New Mexico,8.23,0.35
2020,35047,35,New Mexico,5.68,1.23
2020,35049,35,New Mexico,4.89,1.02
2020,35051,35,New Mexico,7.83,0.58
2020,35053,35,New Mexico,4.71,0.38
2020,35055,35,New Mexico,8.22,1.57
2020,35057,35,New Mexico,9.08,0.06
2020,35059,35,New Mexico,3.42,0.0
2020,35061,35,New Mexico,7.71,0.78
2020,36001,36,New York,4.59,5.99
2020,36003,36,New York,5.2,0.32
2020,36005,36,New York,10.06,60.0
2020,36007,36,New York,7.63,3.2
2020,36009,36,New York,5.59,0.57
2020,36011,36,New York,4.8,0.76
2020,36013,36,New York,5.48,0.26
2020,36015,36,New York,5.86,1.5
2020,36017,36,New York,6.52,0.13
2020,36019,36,New York,4.49,0.45
2020,36021,36,New York,5.65,2.94
2020,36023,36,New York,5.61,0.94
2020,36025,36,New York,4.27,1.43
2020,36027,36,New York,4.96,5.21
2020,36029,36,New York,4.79,3.52
2020,36031,36,New York,4.73,0.47
2020,36033,36,New York,6.95,1.1
2020,36035,36,New York,3.98,0.35
2020,36037,36,New York,3.95,0.16
2020,36039,36,New York,3.72,1.38
2020,36041,36,New York,2.11,0.71
2020,36043,36,New York,6.12,0.66
2020,36045,36,New York,5.75,0.6
2020,36047,36,New York,6.52,62.72
2020,36049,36,New York,4.91,0.75
2020,36051,36,New York,4.02,0.62
2020,36053,36,New York,3.88,0.44
2020,36055,36,New York,5.29,2.66
2020,36057,36,New York,5.99,0.34
2020,36059,36,New York,4.15,17.2
2020,36061,36,New York,5.71,62.34
2020,36063,36,New York,5.24,0.89
2020,36065,36,New York,4.41,1.25
2020,36067,36,New York,5.74,2.73
2020,36069,36,New York,3.55,0.62
2020,36071,36,New York,4.81,5.51
2020,36073,36,New York,6.0,0.35
2020,36075,36,New York,6.58,0.85
2020,36077,36,New York,5.75,1.69
2020,36079,36,New York,4.58,8.46
2020,36081,36,New York,5.96,50.98
2020,36083,36,New York,5.08,3.09
2020,36085,36,New York,4.93,29.29
2020,36087,36,New York,5.42,8.42
2020,36089,36,New York,6.84,0.32
2020,36091,36,New York,3.25,0.82
2020,36093,36,New York,6.96,4.0
2020,36095,36,New York,5.29,0.75
2020,36097,36,New York,5.7,0.24
2020,36099,36,New York,3.8,0.64
2020,36101,36,New York,5.7,0.57
2020,36103,36,New York,4.55,6.4
2020,36105,36,New York,7.27,2.1
2020,36107,36,New York,5.65,0.43
2020,36109,36,New York,4.06,7.11
2020,36111,36,New York,5.37,2.69
2020,36113,36,New York,4.06,0.8
2020,36115,36,New York,5.58,0.35
2020,36117,36,New York,3.67,0.37
2020,36119,36,New York,5.74,23.89
2020,36121,36,New York,4.67,0.51
2020,36123,36,New York,3.83,0.32
2020,37001,37,North Carolina,5.25,0.18
2020,37003,37,North Carolina,5.78,0.0
2020,37005,37,North Carolina,3.41,0.38
2020,37007,37,North Carolina,7.44,0.0
2020,37009,37,North Carolina,4.42,0.08
2020,37011,37,North Carolina,5.68,0.7
2020,37013,37,North Carolina,6.86,0.17
2020,37015,37,North Carolina,9.99,1.55
2020,37017,37,North Carolina,4.95,0.05
2020,37019,37,North Carolina,5.95,0.9
2020,37021,37,North Carolina,3.16,0.84
2020,37023,37,North Carolina,6.64,0.32
2020,37025,37,North Carolina,4.97,1.06
2020,37027,37,North Carolina,6.45,0.04
2020,37029,37,North Carolina,8.68,0.07
2020,37031,37,North Carolina,5.31,0.32
2020,37033,37,North Carolina,5.79,0.0
2020,37035,37,North Carolina,6.03,0.48
2020,37037,37,North Carolina,4.38,0.77
2020,37039,37,North Carolina,4.88,0.24
2020,37041,37,North Carolina,5.3,0.72
2020,37043,37,North Carolina,3.49,0.0
2020,37045,37,North Carolina,7.41,0.09
2020,37047,37,North Carolina,5.73,0.13
2020,37049,37,North Carolina,6.14,0.34
2020,37051,37,North Carolina,7.82,0.53
2020,37053,37,North Carolina,3.29,0.05
2020,37055,37,North Carolina,5.62,0.04
2020,37057,37,North Carolina,5.47,0.33
2020,37059,37,North Carolina,4.03,0.17
2020,37061,37,North Carolina,5.94,0.01
2020,37063,37,North Carolina,4.69,3.32
2020,37065,37,North Carolina,8.85,0.88
2020,37067,37,North Carolina,4.96,0.93
2020,37069,37,North Carolina,6.8,0.29
2020,37071,37,North Carolina,6.01,0.36
2020,37073,37,North Carolina,9.59,0.0
2020,37075,37,North Carolina,3.37,0.03
2020,37077,37,North Carolina,4.71,0.31
2020,37079,37,North Carolina,5.63,0.12
2020,37081,37,North Carolina,5.86,1.55
2020,37083,37,North Carolina,6.49,0.09
2020,37085,37,North Carolina,6.59,0.14
2020,37087,37,North Carolina,4.05,0.03
2020,37089,37,North Carolina,3.02,0.21
2020,37091,37,North Carolina,8.34,0.4
2020,37093,37,North Carolina,7.87,1.15
2020,37095,37,North Carolina,4.54,1.23
2020,37097,37,North Carolina,4.78,0.41
2020,37099,37,North Carolina,5.8,0.15
2020,37101,37,North Carolina,4.26,0.25
2020,37103,37,North Carolina,8.41,0.03
2020,37105,37,North Carolina,5.62,0.56
2020,37107,37,North Carolina,8.94,0.82
2020,37109,37,North Carolina,5.22,0.38
2020,37111,37,North Carolina,5.68,0.03
2020,37113,37,North Carolina,4.82,0.16
2020,37115,37,North Carolina,3.39,0.18
2020,37117,37,North Carolina,9.87,0.13
2020,37119,37,North Carolina,4.73,2.99
2020,37121,37,North Carolina,4.54,0.0
2020,37123,37,North Carolina,3.5,0.04
2020,37125,37,North Carolina,4.61,0.19
2020,37127,37,North Carolina,7.24,0.66
2020,37129,37,North Carolina,5.19,0.44
2020,37131,37,North Carolina,7.85,0.26
2020,37133,37,North Carolina,7.96,0.51
2020,37135,37,North Carolina,4.03,7.14
2020,37137,37,North Carolina,4.63,0.26
2020,37139,37,North Carolina,6.68,0.12
2020,37141,37,North Carolina,7.54,0.49
2020,37143,37,North Carolina,5.31,0.0
